"ECO.SITE","STATE","PHASE","PHASE.NAME","SYMBOL","LOWER","UPPER","NATIVITY","FUNCTIONAL_FINE","LIFECYCLE","FUNCTIONAL"
"R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GUSA2",11,33,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","OPPO",0,22,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","PASM",300,500,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","POFE",200,350,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","ACHY",50,150,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","PLJA",0,75,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","ELEL5",0,75,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","HENE5",0,50,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","HOJU",0,50,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","JUTE",0,50,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","KOMA",0,50,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","BOGR2",0,50,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SPAI",0,50,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","ARTRT",125,300,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","ATCA2",50,150,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","ERNAN5",0,100,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","GUSA2",0,100,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","KRLA2",0,100,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","QUGA",0,100,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SAAM2",0,100,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SAVE4",0,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","RHTR",0,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","ROWO",0,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","OPPO",0,25,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","PERA4",0,25,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","CHVI8",0,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","HECOC8",30,60,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","PASM",168,448,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","CAREX",112,280,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","CANE2",112,224,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","HOJU",28,224,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","KOMA",0,112,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","LECI4",28,112,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","POSE",22,112,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","POSE",22,112,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","POSE",22,112,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","DECE",22,112,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","ELTR7",0,56,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","EQUIS",0,56,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","SCIRP",0,56,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","TYLA",0,56,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","JUNCU",0,56,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","DISP",0,28,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","CHVI8",0,22,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","DAFRF",0,22,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","ERNAN5",0,22,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","RHTRT",0,22,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","ROWO",0,22,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","SAEX",0,22,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","SAEX",0,22,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","SPAI",400,700,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","PASM",150,250,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","CAREX",150,250,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","DISP",150,250,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","HOJU",20,150,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","JUNCU",0,150,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","LECI4",20,150,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","PUCCI",0,150,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","ELTR7",20,100,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","DECE",0,75,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","CANE2",15,75,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","ATCA2",20,200,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","ERNA10",20,200,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","SAVE4",20,200,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","TRMA20",0,40,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","RHTR",0,50,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","CHVI8",5,50,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY266CO","REFERENCE",1.1,"GRASS MEADOW","SUMO",0,40,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY104UT","REFERENCE",1.1,"1.1","HECO26",3,6,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY212UT","REFERENCE",1.1,"1.1","ARTRW8",100,200,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY212UT","REFERENCE",1.1,"1.1","KRLA2",30,80,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY212UT","REFERENCE",1.1,"1.1","ATCA2",20,60,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY212UT","REFERENCE",1.1,"1.1","ATCO",35,70,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY212UT","REFERENCE",1.1,"1.1","CHVI8",5,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY212UT","REFERENCE",1.1,"1.1","EPNE",5,25,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY212UT","REFERENCE",1.1,"1.1","EPVI",5,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY212UT","REFERENCE",1.1,"1.1","EPVI",5,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY212UT","REFERENCE",1.1,"1.1","EPVI",5,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY212UT","REFERENCE",1.1,"1.1","EPVI",5,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY212UT","REFERENCE",1.1,"1.1","ERNA10",5,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY212UT","REFERENCE",1.1,"1.1","GRSP",5,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY212UT","REFERENCE",1.1,"1.1","GUSA2",5,25,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY212UT","REFERENCE",1.1,"1.1","OPPO",5,25,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY212UT","REFERENCE",1.1,"1.1","TENU2",5,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY212UT","REFERENCE",1.1,"1.1","ACHY",65,120,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY212UT","REFERENCE",1.1,"1.1","ELEL5",35,80,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY212UT","REFERENCE",1.1,"1.1","HECO26",35,80,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY212UT","REFERENCE",1.1,"1.1","PLJA",35,80,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY212UT","REFERENCE",1.1,"1.1","LESAS",5,30,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY212UT","REFERENCE",1.1,"1.1","PASM",5,30,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY212UT","REFERENCE",1.1,"1.1","SPCR",5,25,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY212UT","REFERENCE",1.1,"1.1","ARPU9",5,25,"NATIVE","C4-GRASS","ANY","GRASS"
"R034BY212UT","REFERENCE",1.1,"1.1","BOGR2",5,25,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY202UT","REFERENCE",1.1,"SHRUBLAND AND GRASSES","ATCO",70,105,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY202UT","REFERENCE",1.1,"SHRUBLAND AND GRASSES","CHVI8",35,70,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY202UT","REFERENCE",1.1,"SHRUBLAND AND GRASSES","EPTO",35,70,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY202UT","REFERENCE",1.1,"SHRUBLAND AND GRASSES","KRLA2",35,70,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY202UT","REFERENCE",1.1,"SHRUBLAND AND GRASSES","ARBI3",7,14,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY202UT","REFERENCE",1.1,"SHRUBLAND AND GRASSES","GUSA2",7,14,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY202UT","REFERENCE",1.1,"SHRUBLAND AND GRASSES","ACHY",140,175,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY202UT","REFERENCE",1.1,"SHRUBLAND AND GRASSES","HECO26",35,70,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY202UT","REFERENCE",1.1,"SHRUBLAND AND GRASSES","PLJA",35,70,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY202UT","REFERENCE",1.1,"SHRUBLAND AND GRASSES","LESA4",35,70,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY202UT","REFERENCE",1.1,"SHRUBLAND AND GRASSES","ARPU9",7,21,"NATIVE","C4-GRASS","ANY","GRASS"
"R034BY202UT","REFERENCE",1.1,"SHRUBLAND AND GRASSES","BOGR2",7,21,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY202UT","REFERENCE",1.1,"SHRUBLAND AND GRASSES","SPCR",7,21,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY202UT","REFERENCE",1.1,"SHRUBLAND AND GRASSES","PIED",7,14,"NATIVE","TREE","PERENNIAL","TREE"
"R034BY202UT","REFERENCE",1.1,"SHRUBLAND AND GRASSES","JUOS",7,14,"NATIVE","TREE","PERENNIAL","TREE"
"R034BY227UT","REFERENCE",1.1,"1.1","ARNO4",100,140,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY227UT","REFERENCE",1.1,"1.1","ATCO",8,20,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY227UT","REFERENCE",1.1,"1.1","KRLA2",8,20,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY227UT","REFERENCE",1.1,"1.1","PIDE4",8,20,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY227UT","REFERENCE",1.1,"1.1","GLSPM",4,12,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY227UT","REFERENCE",1.1,"1.1","EPTO",4,8,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY227UT","REFERENCE",1.1,"1.1","ARFR4",12,20,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY227UT","REFERENCE",1.1,"1.1","CHVIS5",4,12,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY227UT","REFERENCE",1.1,"1.1","ERCO14",4,12,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY227UT","REFERENCE",1.1,"1.1","ERMI4",4,12,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY227UT","REFERENCE",1.1,"1.1","GUSA2",4,12,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY227UT","REFERENCE",1.1,"1.1","BAAM4",4,12,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY227UT","REFERENCE",1.1,"1.1","OPPO",4,12,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY227UT","REFERENCE",1.1,"1.1","TESP2",4,12,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY227UT","REFERENCE",1.1,"1.1","ACHY",40,60,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY227UT","REFERENCE",1.1,"1.1","BOGR2",20,40,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY227UT","REFERENCE",1.1,"1.1","PLJA",20,40,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY227UT","REFERENCE",1.1,"1.1","ARPU9",4,12,"NATIVE","C4-GRASS","ANY","GRASS"
"R034BY227UT","REFERENCE",1.1,"1.1","ELEL5",4,12,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY227UT","REFERENCE",1.1,"1.1","HECO26",4,12,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY227UT","REFERENCE",1.1,"1.1","LESAS",4,12,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY227UT","REFERENCE",1.1,"1.1","POSE",4,12,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY227UT","REFERENCE",1.1,"1.1","POSE",4,12,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY227UT","REFERENCE",1.1,"1.1","POSE",4,12,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY240UT","REFERENCE",1.1,"1.1","KRLA2",210,270,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY240UT","REFERENCE",1.1,"1.1","ATCA2",30,60,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY240UT","REFERENCE",1.1,"1.1","ARTRW8",6,30,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY240UT","REFERENCE",1.1,"1.1","PIDE4",6,30,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY240UT","REFERENCE",1.1,"1.1","ARFR4",6,12,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY240UT","REFERENCE",1.1,"1.1","ATCO",6,12,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY240UT","REFERENCE",1.1,"1.1","GUSA2",6,12,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY240UT","REFERENCE",1.1,"1.1","SAVE4",6,12,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY240UT","REFERENCE",1.1,"1.1","TESP2",6,12,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY240UT","REFERENCE",1.1,"1.1","ACHY",60,90,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY240UT","REFERENCE",1.1,"1.1","PASM",30,60,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY240UT","REFERENCE",1.1,"1.1","HECO26",6,30,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY240UT","REFERENCE",1.1,"1.1","BOGR2",6,18,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY240UT","REFERENCE",1.1,"1.1","ELEL5",6,18,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY240UT","REFERENCE",1.1,"1.1","POSE",6,18,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY240UT","REFERENCE",1.1,"1.1","POSE",6,18,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY240UT","REFERENCE",1.1,"1.1","POSE",6,18,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY240UT","REFERENCE",1.1,"1.1","PLJA",6,8,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","JUOS",17,28,"NATIVE","TREE","PERENNIAL","TREE"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PIED",17,28,"NATIVE","TREE","PERENNIAL","TREE"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","EPVI",28,44,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","EPVI",28,44,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","EPVI",28,44,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","EPVI",28,44,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ARNO4",28,44,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","CEMO2",28,44,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","CHVI8",11,17,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ARTRW8",6,28,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ATCA2",6,28,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ATCO",6,28,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ERMI4",6,28,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GUSA2",6,28,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","MAGR2",6,28,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","OPPO",6,28,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PEPU7",6,28,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","STAC",6,28,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","LESAS",28,55,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PSSP6",28,55,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PSSPI",28,55,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ACHY",17,28,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ELEL5",17,28,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","HECO26",17,28,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PLJA",17,28,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","BOGR2",6,17,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","POSE",6,17,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","POSE",6,17,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY247UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","POSE",6,17,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY205UT","REFERENCE",1.1,"1.1","ARTRW8",40,120,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY205UT","REFERENCE",1.1,"1.1","ATCO",5,20,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY205UT","REFERENCE",1.1,"1.1","KRLA2",5,20,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY205UT","REFERENCE",1.1,"1.1","PIDE4",5,20,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY205UT","REFERENCE",1.1,"1.1","ARNO4",0,20,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY205UT","REFERENCE",1.1,"1.1","CHVI8",2,10,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY205UT","REFERENCE",1.1,"1.1","ERCO14",2,10,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY205UT","REFERENCE",1.1,"1.1","ERUM",2,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY205UT","REFERENCE",1.1,"1.1","GLSPM",2,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY205UT","REFERENCE",1.1,"1.1","GRSP",2,10,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
